vocab_id,syllabus_order,level_min,level_max,level_raw,additional_levels,hanzi,syllabus_form,sense_number,syllabus_pinyin,pinyin,pinyin_search,pinyin_numeric,syllabus_part_of_speech_zh,part_of_speech_zh,example_zh,example_review_status,curation_status,source_id,source_locator,notes
hsk26-v00146,146,1,1,1,,你,你,,nǐ,nǐ,nǐ,ni3,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1874,
hsk26-v00147,147,1,1,1,,你好,你好,,nǐ hǎo,nǐhǎo,nǐhǎo,ni3hao3,,,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1875,
hsk26-v00148,148,1,1,1,,你们,你们,,nǐmen,nǐmen,nǐmen,ni3men,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1876,
hsk26-v00149,149,1,1,1,,年,年,,nián,nián,nián,nian2,名、量,名、量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1877,
hsk26-v00150,150,1,1,1,,您,您,,nín,nín,nín,nin2,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1878,
hsk26-v00151,151,1,1,1,,牛奶,牛奶,,niúnǎi,niúnǎi,niúnǎi,niu2nai3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1879,
hsk26-v00152,152,1,1,1,,女,女,,nǚ,nǚ,nǚ,nv3,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1880,
hsk26-v00153,153,1,1,1,,女儿,女儿,,nǚ’ér,nǚ’ér,nǚér,nv3er2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1881,
hsk26-v00154,154,1,1,1,,女朋友,女朋友,,nǚpéngyou,nǚpéngyou,nǚpéngyou,nv3peng2you,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1882,
hsk26-v00155,155,1,1,1,,女士,女士,,nǚshì,nǚshì,nǚshì,nv3shi4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1883,
hsk26-v00156,156,1,1,1,,朋友,朋友,,péngyou,péngyou,péngyou,peng2you,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1884,
hsk26-v00157,157,1,1,1,,便宜,便宜,,piányi,piányi,piányi,pian2yi,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1885,
hsk26-v00158,158,1,1,1,,漂亮,漂亮,,piàoliang,piàoliang,piàoliang,piao4liang,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1886,
hsk26-v00159,159,1,1,1,,苹果,苹果,,píngguǒ,píngguǒ,píngguǒ,ping2guo3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1887,
hsk26-v00160,160,1,1,1,,七,七,,qī,qī,qī,qi1,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1888,
hsk26-v00161,161,1,1,1,,起床,起床,,qǐchuáng,qǐchuáng,qǐchuáng,qi3chuang2,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1889,
hsk26-v00162,162,1,1,1,,千,千,,qiān,qiān,qiān,qian1,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1890,
hsk26-v00163,163,1,1,1,,前,前,,qián,qián,qián,qian2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1891,
hsk26-v00164,164,1,1,1,,钱,钱,,qián,qián,qián,qian2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1892,
hsk26-v00165,165,1,1,1,,请,请,,qǐng,qǐng,qǐng,qing3,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1893,
hsk26-v00166,166,1,1,1,,请问,请问,,qǐngwèn,qǐngwèn,qǐngwèn,qing3wen4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1894,
hsk26-v00167,167,1,1,1,,去,去,,qù,qù,qù,qu4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1895,
hsk26-v00168,168,1,1,1,,去年,去年,,qùnián,qùnián,qùnián,qu4nian2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1896,
hsk26-v00169,169,1,1,1,,热,热,,rè,rè,rè,re4,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1897,
hsk26-v00170,170,1,1,1,,人,人,,rén,rén,rén,ren2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1898,
hsk26-v00171,171,1,1,1,,认识,认识,,rènshi,rènshi,rènshi,ren4shi,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1899,
hsk26-v00172,172,1,1,1（4）,4,日,日,,rì,rì,rì,ri4,量、（名）,量、（名）,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1900,
hsk26-v00173,173,1,1,1,,三,三,,sān,sān,sān,san1,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1901,
hsk26-v00174,174,1,1,1,,商店,商店,,shāngdiàn,shāngdiàn,shāngdiàn,shang1dian4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1902,
hsk26-v00175,175,1,1,1,,上,上,,shàng,shàng,shàng,shang4,名、动,名、动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1903,
hsk26-v00176,176,1,1,1,,上班,上班,,shàngbān,shàngbān,shàngbān,shang4ban1,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1904,
hsk26-v00177,177,1,1,1,,上课,上课,,shàngkè,shàngkè,shàngkè,shang4ke4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1905,
hsk26-v00178,178,1,1,1,,上午,上午,,shàngwǔ,shàngwǔ,shàngwǔ,shang4wu3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1906,
hsk26-v00179,179,1,1,1,,上学,上学,,shàngxué,shàngxué,shàngxué,shang4xue2,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1907,
hsk26-v00180,180,1,1,1,,少,少,,shǎo,shǎo,shǎo,shao3,形、动,形、动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1908,
hsk26-v00181,181,1,1,1,,谁,谁,,shéi/shuí,shéi,shéi,shei2,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1909,legacy pinyin differs from normalized syllabus pinyin
hsk26-v00182,182,1,1,1,,什么,什么,,shénme,shénme,shénme,shen2me,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1910,
hsk26-v00183,183,1,1,1,,生病,生病,,shēngbìng,shēngbìng,shēngbìng,sheng1bing4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1911,
hsk26-v00184,184,1,1,1,,十,十,,shí,shí,shí,shi2,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1912,
hsk26-v00185,185,1,1,1,,时候,时候,,shíhou,shíhou,shíhou,shi2hou,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1913,
hsk26-v00186,186,1,1,1,,时间,时间,,shíjiān,shíjiān,shíjiān,shi2jian1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1914,
hsk26-v00187,187,1,1,1,,事,事,,shì,shì,shì,shi4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1915,
hsk26-v00188,188,1,1,1,,是,是,,shì,shì,shì,shi4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1916,
hsk26-v00189,189,1,1,1,,手机,手机,,shǒujī,shǒujī,shǒujī,shou3ji1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1917,
hsk26-v00190,190,1,1,1,,书,书,,shū,shū,shū,shu1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1918,
hsk26-v00191,191,1,1,1,,书店,书店,,shūdiàn,shūdiàn,shūdiàn,shu1dian4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1919,
hsk26-v00192,192,1,1,1,,水,水,,shuǐ,shuǐ,shuǐ,shui3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1920,
hsk26-v00193,193,1,1,1,,水果,水果,,shuǐguǒ,shuǐguǒ,shuǐguǒ,shui3guo3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1921,
hsk26-v00194,194,1,1,1,,睡,睡,,shuì,shuì,shuì,shui4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1922,
hsk26-v00195,195,1,1,1,,睡觉,睡觉,,shuìjiào,shuìjiào,shuìjiào,shui4jiao4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1923,
hsk26-v00196,196,1,1,1,,说,说,,shuō,shuō,shuō,shuo1,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1924,
hsk26-v00197,197,1,1,1,,说话,说话,,shuōhuà,shuōhuà,shuōhuà,shuo1hua4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1925,
hsk26-v00198,198,1,1,1,,四,四,,sì,sì,sì,si4,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1926,
hsk26-v00199,199,1,1,1,,岁,岁,,suì,suì,suì,sui4,量,量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1927,
hsk26-v00200,200,1,1,1,,他,他,,tā,tā,tā,ta1,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1928,
hsk26-v00201,201,1,1,1,,它,它,,tā,tā,tā,ta1,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1929,
hsk26-v00202,202,1,1,1,,她,她,,tā,tā,tā,ta1,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1930,
hsk26-v00203,203,1,1,1,,他们,他们,,tāmen,tāmen,tāmen,ta1men,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1931,
hsk26-v00204,204,1,1,1,,它们,它们,,tāmen,tāmen,tāmen,ta1men,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1932,
hsk26-v00205,205,1,1,1,,她们,她们,,tāmen,tāmen,tāmen,ta1men,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1933,
hsk26-v00206,206,1,1,1,,太,太,,tài,tài,tài,tai4,副,副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1934,
hsk26-v00207,207,1,1,1,,天,天,,tiān,tiān,tiān,tian1,名、量,名、量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1935,
hsk26-v00208,208,1,1,1,,天气,天气,,tiānqì,tiānqì,tiānqì,tian1qi4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1936,
hsk26-v00209,209,1,1,1,,听,听,,tīng,tīng,tīng,ting1,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1937,
hsk26-v00210,210,1,1,1,,听见,听见,,tīngjiàn,tīngjiàn,tīngjiàn,ting1jian4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1938,
hsk26-v00211,211,1,1,1,,同学,同学,,tóngxué,tóngxué,tóngxué,tong2xue2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1939,
hsk26-v00212,212,1,1,1,,外,外,,wài,wài,wài,wai4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1940,
hsk26-v00213,213,1,1,1,,外边,外边,,wàibian,wàibian,wàibian,wai4bian,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1941,
hsk26-v00214,214,1,1,1,,玩,玩,,wán,wán,wán,wan2,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1942,
hsk26-v00215,215,1,1,1,,晚,晚,,wǎn,wǎn,wǎn,wan3,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1943,
hsk26-v00216,216,1,1,1,,晚饭,晚饭,,wǎnfàn,wǎnfàn,wǎnfàn,wan3fan4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1944,
hsk26-v00217,217,1,1,1,,晚上,晚上,,wǎnshang,wǎnshang,wǎnshang,wan3shang,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1945,
hsk26-v00218,218,1,1,1,,喂,喂1,1,wèi,wèi,wèi,wei4,叹,叹,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1946,
hsk26-v00219,219,1,1,1,,问,问,,wèn,wèn,wèn,wen4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1947,
hsk26-v00220,220,1,1,1,,问题,问题,,wèntí,wèntí,wèntí,wen4ti2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1948,
hsk26-v00221,221,1,1,1,,我,我,,wǒ,wǒ,wǒ,wo3,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1949,
hsk26-v00222,222,1,1,1,,我们,我们,,wǒmen,wǒmen,wǒmen,wo3men,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1950,
hsk26-v00223,223,1,1,1,,五,五,,wǔ,wǔ,wǔ,wu3,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1951,
hsk26-v00224,224,1,1,1,,午饭,午饭,,wǔfàn,wǔfàn,wǔfàn,wu3fan4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1952,
hsk26-v00225,225,1,1,1,,喜欢,喜欢,,xǐhuan,xǐhuan,xǐhuan,xi3huan,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1953,
hsk26-v00226,226,1,1,1,,下,下,,xià,xià,xià,xia4,名、动、量,名、动、量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1954,
hsk26-v00227,227,1,1,1,,下雨,下雨,,xià yǔ,xiàyǔ,xiàyǔ,xia4yu3,,,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1955,
hsk26-v00228,228,1,1,1,,下班,下班,,xiàbān,xiàbān,xiàbān,xia4ban1,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1956,
hsk26-v00229,229,1,1,1,,下课,下课,,xiàkè,xiàkè,xiàkè,xia4ke4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1957,
hsk26-v00230,230,1,1,1,,下午,下午,,xiàwǔ,xiàwǔ,xiàwǔ,xia4wu3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1958,
hsk26-v00231,231,1,1,1,,先生,先生,,xiānsheng,xiānsheng,xiānsheng,xian1sheng,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1959,
hsk26-v00232,232,1,1,1,,现在,现在,,xiànzài,xiànzài,xiànzài,xian4zai4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1960,
hsk26-v00233,233,1,1,1,,想,想,,xiǎng,xiǎng,xiǎng,xiang3,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1961,
hsk26-v00234,234,1,1,1,,小,小,,xiǎo,xiǎo,xiǎo,xiao3,形、前缀,形、前缀,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1962,
hsk26-v00235,235,1,1,1,,小朋友,小朋友,,xiǎopéngyǒu,xiǎopéngyǒu,xiǎopéngyǒu,xiao3peng2you3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1963,
hsk26-v00236,236,1,1,1,,小时,小时,,xiǎoshí,xiǎoshí,xiǎoshí,xiao3shi2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1964,
hsk26-v00237,237,1,1,1,,小学,小学,,xiǎoxué,xiǎoxué,xiǎoxué,xiao3xue2,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1965,
hsk26-v00238,238,1,1,1,,小学生,小学生,,xiǎoxuéshēng,xiǎoxuéshēng,xiǎoxuéshēng,xiao3xue2sheng1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1966,
hsk26-v00239,239,1,1,1,,些,些,,xiē,xiē,xiē,xie1,量,量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1967,
hsk26-v00240,240,1,1,1,,写,写,,xiě,xiě,xiě,xie3,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1968,
hsk26-v00241,241,1,1,1,,谢谢,谢谢,,xièxie,xièxie,xièxie,xie4xie,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1969,
hsk26-v00242,242,1,1,1,,新,新,,xīn,xīn,xīn,xin1,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1970,
hsk26-v00243,243,1,1,1,,星期,星期,,xīngqī,xīngqī,xīngqī,xing1qi1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1971,
hsk26-v00244,244,1,1,1,,星期日,星期日,,xīngqīrì,xīngqīrì,xīngqīrì,xing1qi1ri4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1972,
hsk26-v00245,245,1,1,1,,星期天,星期天,,xīngqītiān,xīngqītiān,xīngqītiān,xing1qi1tian1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1973,
hsk26-v00246,246,1,1,1,,休息,休息,,xiūxi,xiūxi,xiūxi,xiu1xi,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1974,
hsk26-v00247,247,1,1,1,,学,学,,xué,xué,xué,xue2,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1975,
hsk26-v00248,248,1,1,1,,学生,学生,,xuéshēng,xuéshēng,xuéshēng,xue2sheng1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1976,
hsk26-v00249,249,1,1,1,,学习,学习,,xuéxí,xuéxí,xuéxí,xue2xi2,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1977,
hsk26-v00250,250,1,1,1,,学校,学校,,xuéxiào,xuéxiào,xuéxiào,xue2xiao4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1978,
hsk26-v00251,251,1,1,1,,雪,雪,,xuě,xuě,xuě,xue3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1979,
hsk26-v00252,252,1,1,1,,要,要,,yào,yào,yào,yao4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1980,
hsk26-v00253,253,1,1,1,,也,也,,yě,yě,yě,ye3,副,副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1981,
hsk26-v00254,254,1,1,1,,一,一,,yī,yī,yī,yi1,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1982,
hsk26-v00255,255,1,1,1,,衣服,衣服,,yīfu,yīfu,yīfu,yi1fu,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1983,
hsk26-v00256,256,1,1,1,,医生,医生,,yīshēng,yīshēng,yīshēng,yi1sheng1,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1984,
hsk26-v00257,257,1,1,1,,医院,医院,,yīyuàn,yīyuàn,yīyuàn,yi1yuan4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1985,
hsk26-v00258,258,1,1,1,,一半,一半,,yíbàn,yíbàn,yíbàn,yi2ban4,数,数,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1986,
hsk26-v00259,259,1,1,1（4）,4,一下,一下,,yíxià,yíxià,yíxià,yi2xia4,数量、（副）,数量、（副）,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1987,
hsk26-v00260,260,1,1,1,,椅子,椅子,,yǐzi,yǐzi,yǐzi,yi3zi,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1988,
hsk26-v00261,261,1,1,1,,一点儿,一点儿,,yìdiǎnr,yìdiǎnr,yìdiǎnr,yi4dianr3,数量,数量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1989,
hsk26-v00262,262,1,1,1,,一些,一些,,yìxiē,yìxiē,yìxiē,yi4xie1,数量,数量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1990,
hsk26-v00263,263,1,1,1,,有,有,,yǒu,yǒu,yǒu,you3,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1991,
hsk26-v00264,264,1,1,1,,有的,有的,,yǒude,yǒude,yǒude,you3de,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1992,
hsk26-v00265,265,1,1,1,,有点儿,有点儿,,yǒudiǎnr,yǒudiǎnr,yǒudiǎnr,you3dianr3,副,副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1993,
hsk26-v00266,266,1,1,1（3）,3,有些,有些,,yǒuxiē,yǒuxiē,yǒuxiē,you3xie1,代、（副）,代、（副）,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1994,
hsk26-v00267,267,1,1,1,,雨,雨,,yǔ,yǔ,yǔ,yu3,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1995,
hsk26-v00268,268,1,1,1,,元,元,,yuán,yuán,yuán,yuan2,量,量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1996,
hsk26-v00269,269,1,1,1,,月,月,,yuè,yuè,yuè,yue4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1997,
hsk26-v00270,270,1,1,1,,再,再,,zài,zài,zài,zai4,副,副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1998,
hsk26-v00271,271,1,1,1,,在,在,,zài,zài,zài,zai4,动、介、副,动、介、副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:1999,
hsk26-v00272,272,1,1,1,,再见,再见,,zàijiàn,zàijiàn,zàijiàn,zai4jian4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2000,
hsk26-v00273,273,1,1,1,,早,早,,zǎo,zǎo,zǎo,zao3,形,形,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2001,
hsk26-v00274,274,1,1,1,,早饭,早饭,,zǎofàn,zǎofàn,zǎofàn,zao3fan4,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2002,
hsk26-v00275,275,1,1,1,,早上,早上,,zǎoshang,zǎoshang,zǎoshang,zao3shang,名,名,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2003,
hsk26-v00276,276,1,1,1,,怎么,怎么,,zěnme,zěnme,zěnme,zen3me,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2004,
hsk26-v00277,277,1,1,1,,怎么样,怎么样,,zěnmeyàng,zěnmeyàng,zěnmeyàng,zen3meyang4,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2005,
hsk26-v00278,278,1,1,1,,找,找,,zhǎo,zhǎo,zhǎo,zhao3,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2006,
hsk26-v00279,279,1,1,1,,这,这,,zhè,zhè,zhè,zhe4,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2007,
hsk26-v00280,280,1,1,1,,这边,这边,,zhèbiān,zhèbiān,zhèbiān,zhe4bian1,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2008,
hsk26-v00281,281,1,1,1,,这个,这个,,zhège,zhège,zhège,zhe4ge,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2009,
hsk26-v00282,282,1,1,1,,这里,这里,,zhèlǐ,zhèlǐ,zhèlǐ,zhe4li3,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2010,
hsk26-v00283,283,1,1,1,,这儿,这儿,,zhèr,zhèr,zhèr,zher4,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2011,
hsk26-v00284,284,1,1,1,,这些,这些,,zhèxiē,zhèxiē,zhèxiē,zhe4xie1,代,代,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2012,
hsk26-v00285,285,1,1,1（4）,4,真,真,,zhēn,zhēn,zhēn,zhen1,副、（形）,副、（形）,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2013,
hsk26-v00286,286,1,1,1,,正在,正在,,zhèngzài,zhèngzài,zhèngzài,zheng4zai4,副,副,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2014,
hsk26-v00287,287,1,1,1,,只,只,,zhī,zhī,zhī,zhi1,量,量,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2015,
hsk26-v00288,288,1,1,1,,知道,知道,,zhīdào,zhīdào,zhīdào,zhi1dao4,动,动,,,legacy_unreviewed,hsk26-zh,reference/HSK_SYLLABUS_ZH.md:2016,
