vocab_id,level,hanzi,sense_number,product_active,published_surface_count,published_explicit_count,approved_surface_count,approved_explicit_count,published_surface_target_met,published_explicit_target_met,approved_surface_target_met,approved_explicit_target_met,curation_status
hsk26-v04301,6,金牌,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04302,6,金钱,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04303,6,金融,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04304,6,金属,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04305,6,金子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04306,6,尽,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04307,6,进而,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04308,6,进度,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04309,6,进化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04310,6,近来,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04311,6,近视,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04312,6,进展,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04313,6,精美,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04314,6,精确,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04315,6,惊人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04316,6,经商,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04317,6,精通,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04318,6,精心,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04319,6,惊讶,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04320,6,精致,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04321,6,精准,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04322,6,井,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04323,6,警告,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04324,6,景观,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04325,6,景象,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04326,6,颈椎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04327,6,净,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04328,6,竞赛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04329,6,镜头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04330,6,纠纷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04331,6,纠正,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04332,6,酒精,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04333,6,酒水,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04334,6,就读,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04335,6,舅舅,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04336,6,救命,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04337,6,就算,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04338,6,救援,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04339,6,救灾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04340,6,救助,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04341,6,局,1,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04342,6,局,2,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04343,6,菊花,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04344,6,局面,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04345,6,局限,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04346,6,举动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04347,6,剧本,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04348,6,聚集,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04349,6,俱乐部,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04350,6,剧烈,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04351,6,捐款,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04352,6,捐赠,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04353,6,卷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04354,6,卷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04355,6,决策,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04356,6,绝望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04357,6,军队,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04358,6,军人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04359,6,均匀,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04360,6,卡片,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04361,6,开创,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04362,6,开关,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04363,6,开启,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04364,6,开设,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04365,6,开头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04366,6,砍,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04367,6,看不起,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04368,6,看待,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04369,6,看得起,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04370,6,看好,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04371,6,看似,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04372,6,看中,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04373,6,看重,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04374,6,康复,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04375,6,考察,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04376,6,考古,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04377,6,考核,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04378,6,考验,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04379,6,科,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04380,6,科幻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04381,6,科目,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04382,6,科普,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04383,6,可口,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04384,6,可怜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04385,6,渴望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04386,6,可行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04387,6,客车,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04388,6,课题,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04389,6,肯,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04390,6,恐惧,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04391,6,空地,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04392,6,空闲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04393,6,口感,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04394,6,口号,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04395,6,口腔,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04396,6,口头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04397,6,扣,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04398,6,枯燥,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04399,6,酷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04400,6,夸,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04401,6,夸奖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04402,6,夸张,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04403,6,会计,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04404,6,快捷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04405,6,款,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04406,6,款式,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04407,6,亏损,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04408,6,困扰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04409,6,扩展,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04410,6,落,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04411,6,辣椒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04412,6,啦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04413,6,来临,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04414,6,来往,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04415,6,赖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04416,6,拦,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04417,6,栏,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04418,6,兰花,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04419,6,烂,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04420,6,狼,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04421,6,朗读,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04422,6,牢,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04423,6,劳动力,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04424,6,老实,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04425,6,老鼠,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04426,6,老太太,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04427,6,乐于,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04428,6,雷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04429,6,类别,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04430,6,理,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04431,6,理财,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04432,6,理科,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04433,6,理念,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04434,6,理性,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04435,6,立,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04436,6,粒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04437,6,立场,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04438,6,力度,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04439,6,历经,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04440,6,历年,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04441,6,例外,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04442,6,利息,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04443,6,联合国,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04444,6,联网,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04445,6,联想,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04446,6,链接,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04447,6,两岸,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04448,6,两极,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04449,6,晾,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04450,6,料,1,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04451,6,料,2,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04452,6,淋,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04453,6,凌晨,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04454,6,流程,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04455,6,流动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04456,6,浏览器,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04457,6,流量,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04458,6,流入,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04459,6,流通,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04460,6,楼道,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04461,6,露,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04462,6,漏洞,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04463,6,露,1,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04464,6,路程,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04465,6,路况,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04466,6,路面,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04467,6,录像,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04468,6,录用,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04469,6,录制,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04470,6,旅程,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04471,6,旅途,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04472,6,履行,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04473,6,率,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04474,6,绿化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04475,6,轮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04476,6,轮船,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04477,6,轮流,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04478,6,轮椅,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04479,6,轮子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04480,6,论坛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04481,6,落地,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04482,6,落后,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04483,6,马虎,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04484,6,码头,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04485,6,蚂蚁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04486,6,嘛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04487,6,埋,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04488,6,迈,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04489,6,麦克风,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04490,6,漫长,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04491,6,漫画,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04492,6,盲人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04493,6,冒,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04494,6,冒险,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04495,6,贸易,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04496,6,煤,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04497,6,梅花,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04498,6,眉毛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04499,6,美观,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04500,6,弥补,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04501,6,迷人,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04502,6,密,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04503,6,密度,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04504,6,蜜蜂,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04505,6,密集,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04506,6,棉,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04507,6,免,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04508,6,勉强,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04509,6,免税,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04510,6,免疫,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04511,6,面部,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04512,6,面粉,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04513,6,面子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04514,6,描绘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04515,6,描写,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04516,6,妙,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04517,6,灭,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04518,6,民歌,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04519,6,民间,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04520,6,民俗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04521,6,民宿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04522,6,民众,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04523,6,民主,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04524,6,名额,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04525,6,明亮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04526,6,明明,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04527,6,名气,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04528,6,名胜,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04529,6,命令,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04530,6,命名,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04531,6,模仿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04532,6,模拟,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04533,6,模特儿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04534,6,摩托车,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04535,6,模型,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04536,6,默默,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04537,6,模样,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04538,6,母,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04539,6,母语,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04540,6,木材,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04541,6,目录,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04542,6,奶粉,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04543,6,难点,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04544,6,南极洲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04545,6,南美洲,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04546,6,难免,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04547,6,脑袋,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04548,6,脑子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04549,6,内涵,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04550,6,内科,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04551,6,内外,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04552,6,内衣,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04553,6,能量,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04554,6,能源,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04555,6,泥,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04556,6,年度,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04557,6,年终,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04558,6,念书,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04559,6,扭,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04560,6,农产品,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04561,6,浓厚,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04562,6,农田,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04563,6,暖,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04564,6,暖气,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04565,6,偶像,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04566,6,排除,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04567,6,排放,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04568,6,排练,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04569,6,排名,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04570,6,盘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04571,6,盼望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04572,6,庞大,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04573,6,抛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04574,6,泡,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04575,6,赔偿,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04576,6,陪同,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04577,6,培育,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04578,6,配备,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04579,6,佩服,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04580,6,配套,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04581,6,喷,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04582,6,捧,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04583,6,碰撞,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04584,6,披,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04585,6,皮,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04586,6,疲劳,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04587,6,片刻,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04588,6,片面,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04589,6,骗子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04590,6,飘,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04591,6,漂,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04592,6,频道,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04593,6,频繁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04594,6,贫困,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04595,6,频率,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04596,6,品尝,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04597,6,平等,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04598,6,平凡,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04599,6,平方,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04600,6,平方米,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04601,6,评估,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04602,6,评论,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04603,6,评选,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04604,6,坡,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04605,6,泼,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04606,6,破产,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04607,6,迫切,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04608,6,扑,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04609,6,铺,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04610,6,扑灭,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04611,6,朴素,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04612,6,欺骗,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04613,6,期望,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04614,6,期限,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04615,6,其间,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04616,6,齐全,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04617,6,棋子,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04618,6,起初,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04619,6,起点,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04620,6,启动,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04621,6,启发,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04622,6,启示,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04623,6,启事,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04624,6,起源,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04625,6,气氛,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04626,6,气体,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04627,6,气味,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04628,6,气质,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04629,6,恰当,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04630,6,恰好,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04631,6,恰恰,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04632,6,牵,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04633,6,千家万户,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04634,6,谦虚,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04635,6,前景,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04636,6,潜力,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04637,6,前期,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04638,6,前提,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04639,6,前者,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04640,6,枪,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04641,6,墙壁,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04642,6,强化,,False,0,0,0,0,False,False,False,False,syllabus_only
hsk26-v04643,6,强壮,,False,0,0,0,0,False,False,False,False,syllabus_only
