runtime_order,deck_order,card_id,sentence_id,active,direction,deck_id,deck_name,response_style,tags
357,120,hsk2_sent_zh_qa_040,hsk2_sent_zh_qa_040,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
358,118,hsk3_sent_zh_en_040,hsk3_sent_zh_en_040,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
359,119,hsk3_sent_en_zh_040,hsk3_sent_en_zh_040,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
360,120,hsk3_sent_zh_qa_040,hsk3_sent_zh_qa_040,true,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
361,121,hsk1_sent_zh_en_041,hsk1_sent_zh_en_041,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
362,122,hsk1_sent_en_zh_041,hsk1_sent_en_zh_041,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
363,123,hsk1_sent_zh_qa_041,hsk1_sent_zh_qa_041,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
364,121,hsk2_sent_zh_en_041,hsk2_sent_zh_en_041,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
365,122,hsk2_sent_en_zh_041,hsk2_sent_en_zh_041,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
366,123,hsk2_sent_zh_qa_041,hsk2_sent_zh_qa_041,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
367,121,hsk3_sent_zh_en_041,hsk3_sent_zh_en_041,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
368,122,hsk3_sent_en_zh_041,hsk3_sent_en_zh_041,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
369,123,hsk3_sent_zh_qa_041,hsk3_sent_zh_qa_041,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
370,124,hsk1_sent_zh_en_042,hsk1_sent_zh_en_042,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
371,125,hsk1_sent_en_zh_042,hsk1_sent_en_zh_042,false,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
372,126,hsk1_sent_zh_qa_042,hsk1_sent_zh_qa_042,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
373,124,hsk2_sent_zh_en_042,hsk2_sent_zh_en_042,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
374,125,hsk2_sent_en_zh_042,hsk2_sent_en_zh_042,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
375,126,hsk2_sent_zh_qa_042,hsk2_sent_zh_qa_042,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
376,124,hsk3_sent_zh_en_042,hsk3_sent_zh_en_042,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
377,125,hsk3_sent_en_zh_042,hsk3_sent_en_zh_042,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
378,126,hsk3_sent_zh_qa_042,hsk3_sent_zh_qa_042,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
379,127,hsk1_sent_zh_en_043,hsk1_sent_zh_en_043,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
380,128,hsk1_sent_en_zh_043,hsk1_sent_en_zh_043,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
381,129,hsk1_sent_zh_qa_043,hsk1_sent_zh_qa_043,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
382,127,hsk2_sent_zh_en_043,hsk2_sent_zh_en_043,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
383,128,hsk2_sent_en_zh_043,hsk2_sent_en_zh_043,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
384,129,hsk2_sent_zh_qa_043,hsk2_sent_zh_qa_043,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
385,127,hsk3_sent_zh_en_043,hsk3_sent_zh_en_043,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
386,128,hsk3_sent_en_zh_043,hsk3_sent_en_zh_043,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
387,129,hsk3_sent_zh_qa_043,hsk3_sent_zh_qa_043,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
388,130,hsk1_sent_zh_en_044,hsk1_sent_zh_en_044,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
389,131,hsk1_sent_en_zh_044,hsk1_sent_en_zh_044,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
390,132,hsk1_sent_zh_qa_044,hsk1_sent_zh_qa_044,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
391,130,hsk2_sent_zh_en_044,hsk2_sent_zh_en_044,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
392,131,hsk2_sent_en_zh_044,hsk2_sent_en_zh_044,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
393,132,hsk2_sent_zh_qa_044,hsk2_sent_zh_qa_044,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
394,130,hsk3_sent_zh_en_044,hsk3_sent_zh_en_044,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
395,131,hsk3_sent_en_zh_044,hsk3_sent_en_zh_044,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
396,132,hsk3_sent_zh_qa_044,hsk3_sent_zh_qa_044,true,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
397,133,hsk1_sent_zh_en_045,hsk1_sent_zh_en_045,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
398,134,hsk1_sent_en_zh_045,hsk1_sent_en_zh_045,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
399,135,hsk1_sent_zh_qa_045,hsk1_sent_zh_qa_045,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
400,133,hsk2_sent_zh_en_045,hsk2_sent_zh_en_045,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
401,134,hsk2_sent_en_zh_045,hsk2_sent_en_zh_045,true,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
402,135,hsk2_sent_zh_qa_045,hsk2_sent_zh_qa_045,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
403,133,hsk3_sent_zh_en_045,hsk3_sent_zh_en_045,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
404,134,hsk3_sent_en_zh_045,hsk3_sent_en_zh_045,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
405,135,hsk3_sent_zh_qa_045,hsk3_sent_zh_qa_045,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
406,136,hsk1_sent_zh_en_046,hsk1_sent_zh_en_046,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
407,137,hsk1_sent_en_zh_046,hsk1_sent_en_zh_046,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
408,138,hsk1_sent_zh_qa_046,hsk1_sent_zh_qa_046,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
409,136,hsk2_sent_zh_en_046,hsk2_sent_zh_en_046,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
410,137,hsk2_sent_en_zh_046,hsk2_sent_en_zh_046,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
411,138,hsk2_sent_zh_qa_046,hsk2_sent_zh_qa_046,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
412,136,hsk3_sent_zh_en_046,hsk3_sent_zh_en_046,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
413,137,hsk3_sent_en_zh_046,hsk3_sent_en_zh_046,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
414,138,hsk3_sent_zh_qa_046,hsk3_sent_zh_qa_046,true,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
415,139,hsk1_sent_zh_en_047,hsk1_sent_zh_en_047,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
416,140,hsk1_sent_en_zh_047,hsk1_sent_en_zh_047,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
417,141,hsk1_sent_zh_qa_047,hsk1_sent_zh_qa_047,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
418,139,hsk2_sent_zh_en_047,hsk2_sent_zh_en_047,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
419,140,hsk2_sent_en_zh_047,hsk2_sent_en_zh_047,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
420,141,hsk2_sent_zh_qa_047,hsk2_sent_zh_qa_047,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
421,139,hsk3_sent_zh_en_047,hsk3_sent_zh_en_047,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
422,140,hsk3_sent_en_zh_047,hsk3_sent_en_zh_047,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
423,141,hsk3_sent_zh_qa_047,hsk3_sent_zh_qa_047,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
424,142,hsk1_sent_zh_en_048,hsk1_sent_zh_en_048,false,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
425,143,hsk1_sent_en_zh_048,hsk1_sent_en_zh_048,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
426,144,hsk1_sent_zh_qa_048,hsk1_sent_zh_qa_048,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
427,142,hsk2_sent_zh_en_048,hsk2_sent_zh_en_048,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
428,143,hsk2_sent_en_zh_048,hsk2_sent_en_zh_048,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
429,144,hsk2_sent_zh_qa_048,hsk2_sent_zh_qa_048,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
430,142,hsk3_sent_zh_en_048,hsk3_sent_zh_en_048,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
431,143,hsk3_sent_en_zh_048,hsk3_sent_en_zh_048,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
432,144,hsk3_sent_zh_qa_048,hsk3_sent_zh_qa_048,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
433,145,hsk1_sent_zh_en_049,hsk1_sent_zh_en_049,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
434,146,hsk1_sent_en_zh_049,hsk1_sent_en_zh_049,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
435,147,hsk1_sent_zh_qa_049,hsk1_sent_zh_qa_049,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
436,145,hsk2_sent_zh_en_049,hsk2_sent_zh_en_049,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
437,146,hsk2_sent_en_zh_049,hsk2_sent_en_zh_049,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
438,147,hsk2_sent_zh_qa_049,hsk2_sent_zh_qa_049,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
439,145,hsk3_sent_zh_en_049,hsk3_sent_zh_en_049,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
440,146,hsk3_sent_en_zh_049,hsk3_sent_en_zh_049,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
441,147,hsk3_sent_zh_qa_049,hsk3_sent_zh_qa_049,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
442,148,hsk1_sent_zh_en_050,hsk1_sent_zh_en_050,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
443,149,hsk1_sent_en_zh_050,hsk1_sent_en_zh_050,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
444,150,hsk1_sent_zh_qa_050,hsk1_sent_zh_qa_050,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
445,148,hsk2_sent_zh_en_050,hsk2_sent_zh_en_050,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
446,149,hsk2_sent_en_zh_050,hsk2_sent_en_zh_050,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
447,150,hsk2_sent_zh_qa_050,hsk2_sent_zh_qa_050,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
448,148,hsk3_sent_zh_en_050,hsk3_sent_zh_en_050,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
449,149,hsk3_sent_en_zh_050,hsk3_sent_en_zh_050,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
450,150,hsk3_sent_zh_qa_050,hsk3_sent_zh_qa_050,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
451,151,hsk1_sent_zh_en_051,hsk1_sent_zh_en_051,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
452,152,hsk1_sent_en_zh_051,hsk1_sent_en_zh_051,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
453,153,hsk1_sent_zh_qa_051,hsk1_sent_zh_qa_051,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
454,151,hsk2_sent_zh_en_051,hsk2_sent_zh_en_051,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
455,152,hsk2_sent_en_zh_051,hsk2_sent_en_zh_051,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
456,153,hsk2_sent_zh_qa_051,hsk2_sent_zh_qa_051,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
457,151,hsk3_sent_zh_en_051,hsk3_sent_zh_en_051,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
458,152,hsk3_sent_en_zh_051,hsk3_sent_en_zh_051,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
459,153,hsk3_sent_zh_qa_051,hsk3_sent_zh_qa_051,true,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
460,154,hsk1_sent_zh_en_052,hsk1_sent_zh_en_052,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
461,155,hsk1_sent_en_zh_052,hsk1_sent_en_zh_052,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
462,156,hsk1_sent_zh_qa_052,hsk1_sent_zh_qa_052,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
463,154,hsk2_sent_zh_en_052,hsk2_sent_zh_en_052,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
464,155,hsk2_sent_en_zh_052,hsk2_sent_en_zh_052,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
465,156,hsk2_sent_zh_qa_052,hsk2_sent_zh_qa_052,true,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
466,154,hsk3_sent_zh_en_052,hsk3_sent_zh_en_052,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
467,155,hsk3_sent_en_zh_052,hsk3_sent_en_zh_052,true,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
468,156,hsk3_sent_zh_qa_052,hsk3_sent_zh_qa_052,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
469,157,hsk1_sent_zh_en_053,hsk1_sent_zh_en_053,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
470,158,hsk1_sent_en_zh_053,hsk1_sent_en_zh_053,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
471,159,hsk1_sent_zh_qa_053,hsk1_sent_zh_qa_053,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
472,157,hsk2_sent_zh_en_053,hsk2_sent_zh_en_053,false,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
473,158,hsk2_sent_en_zh_053,hsk2_sent_en_zh_053,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
474,159,hsk2_sent_zh_qa_053,hsk2_sent_zh_qa_053,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
475,157,hsk3_sent_zh_en_053,hsk3_sent_zh_en_053,false,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
476,158,hsk3_sent_en_zh_053,hsk3_sent_en_zh_053,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
477,159,hsk3_sent_zh_qa_053,hsk3_sent_zh_qa_053,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
478,160,hsk1_sent_zh_en_054,hsk1_sent_zh_en_054,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
479,161,hsk1_sent_en_zh_054,hsk1_sent_en_zh_054,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
480,162,hsk1_sent_zh_qa_054,hsk1_sent_zh_qa_054,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
481,160,hsk2_sent_zh_en_054,hsk2_sent_zh_en_054,true,zh_to_en,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|zh_to_en
482,161,hsk2_sent_en_zh_054,hsk2_sent_en_zh_054,false,en_to_zh,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,direction_default,hsk2|hsk2026|sentence|en_to_zh
483,162,hsk2_sent_zh_qa_054,hsk2_sent_zh_qa_054,false,zh_qa,sentence_hsk2,HSK 2 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk2|hsk2026|sentence|zh_qa
484,160,hsk3_sent_zh_en_054,hsk3_sent_zh_en_054,true,zh_to_en,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|zh_to_en
485,161,hsk3_sent_en_zh_054,hsk3_sent_en_zh_054,false,en_to_zh,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,direction_default,hsk3|hsk2026|sentence|en_to_zh
486,162,hsk3_sent_zh_qa_054,hsk3_sent_zh_qa_054,false,zh_qa,sentence_hsk3,HSK 3 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk3|hsk2026|sentence|zh_qa
487,163,hsk1_sent_zh_en_055,hsk1_sent_zh_en_055,true,zh_to_en,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|zh_to_en
488,164,hsk1_sent_en_zh_055,hsk1_sent_en_zh_055,true,en_to_zh,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,direction_default,hsk1|hsk2026|sentence|en_to_zh
489,165,hsk1_sent_zh_qa_055,hsk1_sent_zh_qa_055,false,zh_qa,sentence_hsk1,HSK 1 sentence cards — 2026 syllabus aligned,labeled_ab_lines,hsk1|hsk2026|sentence|zh_qa
